"id";"nome";"endereco_id"
456;"TEENBROADWAY
                    ";394
457;"TEIA MULTICULTURAL ESCOLA DE ENSINO FUNDAMENTAL E MEDIO
                    ";304
458;"TELIA GIROTTI
                    ";254
459;"TINY PEOPLE BILINGUAL SCHOOL
                    ";395
460;"TOLEDO BARBOSA
                    ";396
461;"TRAILS SCHOOL EDUCACAO BILINGUE
                    ";397
462;"UNIBES
                    ";398
463;"UNIFAES UNID DE FORMACAO APERF E ESPEC EM SAUDE E ESTETICA
                    ";399
464;"UNIMOR COLEGIO
                    ";400
465;"UNIMOR COLEGIO NUCLEO 2
                    ";191
466;"UNIVERSAL BRASILEIRO INSTITUTO
                    ";365
467;"URSINHO DE PRATA ESCOLA EDUCACAO INFANTIL
                    ";401
468;"VAN GOGH COLEGIO
                    ";125
469;"VEGEL CENTRO TECNICO
                    ";164
470;"VIDA PLENA RECREACAO INFANTIL
                    ";402
471;"VILA ANGLO
                    ";118
472;"VILA ANGLO CRECHE
                    ";403
473;"VILA GUILHERME CENTRO DE EDUCACAO INFANTIL
                    ";404
474;"VILA PRADO CRECHE MUNICIPAL
                    ";405
475;"VILLA DEI BAMBINI ESCOLA EDUCACAO INFANTIL
                    ";406
476;"VINTE DE AGOSTO CENTRO DE EDUCACAO
                    ";407
477;"VINTE E SEIS DE JULHO CENTRO DE EDUCACAO INFANTIL
                    ";408
478;"WALTER ABRAHAO CEI CASA VERDE
                    ";336
479;"WILSON JOSE ABDALLA VEREADOR CRECHE MUNICIPAL
                    ";42
480;"ZAKI NARCHI
                    ";409
481;"ZULEIKA DE BARROS MARTINS FERREIRA PROFESSORA
                    ";297
482;"14 BIS COLEGIO
                    ";410
483;"24 DE MARCO UNIDADE III COLEGIO
                    ";411
484;"A E D ESCOLA
                    ";412
485;"A HEBRAICA ASSOCIACAO BRASILEIRA DE SAO PAULO
                    ";413
486;"A TURMA DA TIA NA BERCARIO E RECREACAO
                    ";414
487;"AB SABIN COLEGIO
                    ";415
488;"ABC ESCOLA DE EDUCACAO INFANTIL
                    ";416
489;"ABCD SOFIA ESCOLA DE EDUCACAO INFANTIL
                    ";417
490;"ABRA  ACADEMIA BRASILEIRA DE ARTE
                    ";418
491;"ACACIAS ESCOLINHA DAS
                    ";419
492;"ACCRINGTON CENTRO DE EDUCACAO INFANTIL
                    ";420
493;"ACM  LAPA
                    ";421
494;"ACONCHEGO ESCOLA
                    ";422
495;"ACONCHEGO ESCOLA DE EDUCACAO INFANTIL
                    ";423
496;"ADALGIZA SEGURADO DA SILVEIRA PROFA
                    ";424
497;"ADELIA CURI CRECHE
                    ";425
498;"ADOLFINO DE ARRUDA CASTANHO PROFESSOR
                    ";426
499;"ADOLFO GORDO SENADOR
                    ";427
500;"ADOLFO TRIPOLI CL HOSPITALAR DARCY VARGAS
                    ";428
501;"ADOLFO TRIPOLI PROFESSOR
                    ";429
502;"ADVENTISTA DA LAPA COLEGIO
                    ";430
503;"ADVENTISTA DO BROOKLIN COLEGIO
                    ";431
504;"AKITA KIDS ACADEMY
                    ";432
505;"ALBERT EINSTEIN ESCOLA TECNICA INSTITUTO DE ENSINO PESQUISA
                    ";433
506;"ALBERT SABIN COLEGIO
                    ";434
507;"ALBERTO LEVY PROFESSOR
                    ";435
508;"ALBERTO TORRES
                    ";436
509;"ALCIDES DA COSTA VIDIGAL
                    ";437
510;"ALCIDES GONCALVES ETCHEGOYEN GAL EMEF
                    ";438
511;"ALECRIM ESCOLA
                    ";439
512;"ALEXANDRE VON HUMBOLDT
                    ";440
513;"ALFA ESCOLA
                    ";441
514;"ALFREDO BRESSER
                    ";442
515;"ALFREDO PAULINO
                    ";443
516;"ALGO TAO DOCE CENTRO DE RECREACAO INFANTIL
                    ";444
517;"ALIPIO ANDRADA SERPA TENENTE EMEF
                    ";445
518;"ALIPIO CORREA NETO EMEF
                    ";446
519;"ALMANAQUE ESCOLA
                    ";447
520;"ALMEIDA JUNIOR PROFESSOR
                    ";448
521;"ALOYSIO DE MENEZES GREENHALG VEREADOR CRECHE MUNICIPAL
                    ";449
522;"ALTO DE PINHEIROS EEI
                    ";450
523;"ALUISIO DE ALMEIDA EMEI
                    ";451
524;"ALUNA JESSICA NUNES HERCULANO CIEJA
                    ";452
525;"ALVARO SILVA BRAGA GAL EMEF
                    ";453
526;"AMAZING SCHOOL
                    ";454
527;"AMOR PERFEITO BERCARIO EDUCACAO INFANTIL
                    ";298
528;"AMORIM LIMA DESEMBARGADOR EMEF
                    ";455
529;"ANA MARIA POPOVIC PROFA EMEI
                    ";456
530;"ANA ROSA DE ARAUJO DONA
                    ";457
531;"ANDRADE GRIGOLI EDUCACAO INFANTIL COLEGIO
                    ";458
532;"ANDRONICO DE MELLO PROFESSOR
                    ";459
533;"ANGLO MORUMBI COLEGIO
                    ";460
534;"ANHANGUERA
                    ";461
535;"ANHEMBI MORUMBI COLEGIO
                    ";462
536;"ANIBAL FREIRE MINISTRO EMEF
                    ";463
537;"ANIMA ESCOLA
                    ";464
538;"ANITA COSTA DONA EMEI
                    ";465
539;"ANNA CANDIDA BRASIL NAVARRO
                    ";466
540;"ANTOINE DE SAINT EXUPERY COLEGIO
                    ";467
541;"ANTONIO ALVES CRUZ PROFESSOR
                    ";468
542;"ANTONIO BENTO EMEI
                    ";469
543;"ANTONIO BRANCO LEFEVRE PROF EMEI
                    ";470
544;"ANTONIO CARLOS PACHECO E SILVA PROF EMEI
                    ";446
545;"ANTONIO FRANCISCO DE CARVALHO FILHO PROF ESCOLA EF
                    ";471
546;"ANTONIO JOAO ABDALLA CRECHE MUNICIPAL
                    ";472
547;"APICE COLEGIO
                    ";473
548;"APOIO E CONVIVIO ESCOLA DE EDUCACAO INFANTIL
                    ";474
549;"APOIO ESCOLA
                    ";475
550;"APOLO COLEGIO
                    ";476
551;"APRENDENDO A APRENDER COLEGIO
                    ";477
552;"APRIMORAR EDUCACIONAL
                    ";478
553;"AQUARELA ENCANTADA ESCOLA DE EDUCACAO INFANTIL
                    ";479
554;"ARCADIA COLEGIO
                    ";480
555;"ARCHITICLINO SANTOS PROFESSOR
                    ";481
556;"ARCO ESCOLACOOPERATIVA
                    ";482
557;"ARISTIDES DE CASTRO
                    ";483
558;"ARNOSO COSTA COLEGIO
                    ";484
559;"ARTE CRIANCA ESCOLA EDUCACAO INFANTIL
                    ";485
560;"ARTE E MAGIA ESCOLA UNIDADE II
                    ";486
561;"ARTE VIVA COLEGIO
                    ";487
562;"ARTUR WHITAKER DESEMBARGADOR EMEF
                    ";488
563;"ASA LAR INFANTIL CRECHE
                    ";489
564;"ATELIE CARAMBOLA
                    ";490
565;"ATELIEESCOLA ACAIA
                    ";491
566;"AUBRICK ESCOLA BILINGUE MULTICULTURAL
                    ";492
567;"AUGUSTO DO AMARAL DEPUTADO
                    ";493
568;"AUGUSTO LARANJA COLEGIO UNIDADE I
                    ";494
569;"AUGUSTO LARANJA UNID III
                    ";494
570;"AVANCO DE ENSINO PROGRAMADO COLEGIO
                    ";495
571;"AVENUES SAO PAULO
                    ";496
572;"AVIVA DESENVOLVIMENTO INFANTIL
                    ";497
573;"AVIVA DESENVOLVIMENTO INFANTIL
                    ";498
574;"BABY ARTE RECREACAO INFANTIL
                    ";499
575;"BARONEZA DE LIMEIRA CRECHE
                    ";500
576;"BARROSO ALMIRANTE
                    ";501
577;"BCB ESCOLA DE EDUCACAO INFANTIL
                    ";502
578;"BE LIVING ESCOLA  UNIDADE JARDINS
                    ";503
579;"BE LIVING ESCOLA UNIDADE MOEMA
                    ";504
580;"BEACON SCHOOL
                    ";505
581;"BEATISSIMA VIRGEM MARIA INSTITUTO DE EDUCACAO
                    ";506
582;"BEETHOVEN CONSERVATORIO MUSICAL
                    ";507
583;"BELLATRIX COLEGIO INSTITUDO DE EDUCACAO INFANTIL
                    ";508
584;"BENEDICTO CASTRUCCI PROFESSOR EMEI
                    ";509
585;"BENEDITO ROCHA VEREADOR CRECHE MUNICIPAL
                    ";510
586;"BERCARIO E RECREACAO INFANTIL BRINCARTE
                    ";511
587;"BERCARIO SAO FRANCISCO
                    ";512
588;"BERNARDO OHIGGINS EMEF
                    ";513
589;"BLUEBONNET ESCOLA
                    ";514
590;"BOLHA DE SABAO CENTRO DE EDUCACAO INFANTIL
                    ";515
591;"BOM JESUS
                    ";516
592;"BOSQUE ESCOLA
                    ";517
593;"BOUGAINVILLE ASSOCIACAO EDUCACIONAL
                    ";518
594;"BRASIL JAPAO EMEF
                    ";519
595;"BRASILIO MACHADO
                    ";520
596;"BRAZILIAN INTERNATIONAL SCHOOL
                    ";521
597;"BRIGHT KIDS EDUCACAO BILINGUE
                    ";522
598;"BRIGHT KIDS EDUCACAO BILINGUE
                    ";523
599;"BRINQ BABY SCHOOL
                    ";524
600;"BRITANICA DE SAO PAULO ESCOLA ST PAULS SCHOOL
                    ";525
601;"BUILDERS EDUCACAO BILINGUE
                    ";526
602;"BUILDING ESCOLA DE EDUCACAO INFANTIL
                    ";527
603;"BUTANTA CEU CEI
                    ";528
604;"BUTANTA CEU EMEF
                    ";448
605;"BUTANTA CEU EMEI
                    ";448
606;"BUTANTA CONSERVATORIO MUSICAL DO
                    ";529
607;"BUTANTA ELIZABETH GASPAR TUNALA PROFA CEU
                    ";448
608;"BUTANTA ESCOLA TECNICA DE PROTESE
                    ";530
609;"CALOGERAS MINISTRO EMEF
                    ";531
610;"CAMILLO ASHCAR PROF EMEI
                    ";532
611;"CAMINO SCHOOL
                    ";533
612;"CAMPO BELO BEM QUERER COLEGIO UNID II
                    ";534
613;"CAMPO BELOBEM QUERER COLEGIO UNIDADE I
                    ";535
614;"CAMPOS SALLES COLEGIO UNIDADE I
                    ";536
615;"CANTINHO COLORIDO ESCOLA EDUCACAO INFANTIL
                    ";537
616;"CANTINHO FELIZ CRECHE
                    ";538
617;"CARLOS MAXIMILIANO PEREIRA DOS SANTOS
                    ";539
618;"CARNEIRO RIBEIRO PROF COLEGIO
                    ";540
619;"CARNEIRO RIBEIRO PROF COLEGIO  UNIDADE II
                    ";541
620;"CAROLINA MARIA DE JESUS EMEI
                    ";542
621;"CAROLINA RIBEIRO PROFA EMEI
                    ";543
622;"CARVALHO, DONATO & BARBIERI EDUCACAO INFANTIL
                    ";544
623;"CASA DA CRIANCA PAULO DE TARSO CRECHE
                    ";545
624;"CASA DA INFANCIA MENINO JESUS CENTRO DE ED INFANTIL
                    ";546
625;"CASA DA PEQUENA IVETE CRECHE
                    ";547
626;"CASA DA VOVO
                    ";548
627;"CAVALLIERI COLEGIO
                    ";549
628;"CAXINGUELE BERCARIO E ESCOLA EDUCACAO INFANTIL
                    ";550
629;"CDI RUBENS SVERNER II
                    ";551
630;"CECI COLEGIO DE ENSINO FUNDAMENTAL E MEDIO
                    ";552
631;"CECILIANO JOSE ENNES PROFESSOR
                    ";553
632;"CEDE CENTRO DA DINAMICA DE ENSINO
                    ";554
633;"CEFACS INCOR FUNDACAO ZERBINI
                    ";470
634;"CEI ALEGRIA DE APRENDER
                    ";555
635;"CEI BLANDINA MEIRELLES
                    ";556
636;"CEI CAROLINA MARIA DE JESUS
                    ";557
637;"CEI CORUJINHA DO SABER
                    ";558
638;"CEI DELFINA MARQUES JARDIM
                    ";559
639;"CEI ESTRELINHAS DO JARDIM JAQUELINE
                    ";560
640;"CEI EVA FURNARI
                    ";561
641;"CEI FAZENDO ARTE
                    ";562
642;"CEI NINHO DA AMIZADE
                    ";563
643;"CEI NOITE ENCANTADA I
                    ";564
644;"CEI NOSSO LAR I
                    ";565
645;"CEI PEQUENOS DO BUTANTA IV
                    ";566
646;"CEI PRIMEIRO LAPIS
                    ";567
647;"CEI RECANTO DA ALEGRIA V
                    ";568
648;"CEI SOLETRANDO II
                    ";568
649;"CEI TRES PASTORINHOS
                    ";569
650;"CEI VIVER E CONVIVER
                    ";560
651;"CEL JTO A EE ANHANGUERA
                    ";461
652;"CEL JTO A EE RUI BLOEM
                    ";570
653;"CELESTINA STEWARD CRECHE
                    ";571
654;"CELIA HELENA TEATRO ESCOLA
                    ";572
655;"CEMEI PROFESSORA LEILA GALLACCI METZKER
                    ";573
656;"CENTRAL CRECHE PRE ESCOLA  COSEAS USP
                    ";574
657;"CENTRO ATEND SOCIOEDUC ADOLESCENTE VILA LEOPOLDINA CI
                    ";575
658;"CENTRO ATEND SOCIOEDUC AO ADOLESCENTE JATOBA 28 CI
                    ";576
659;"CENTRO DE DETENCAO PROVISORIA I PINHEIROS
                    ";577
660;"CENTRO DE DETENCAO PROVISORIA II PINHEIROS
                    ";575
661;"CENTRO DE DETENCAO PROVISORIA III PINHEIROS
                    ";575
662;"CENTRO DE DETENCAO PROVISORIA IV ? PINHEIROS
                    ";575
663;"CENTRO DE EDUCACAO INFANTIL ANJO FELIZ
                    ";578
664;"CENTRO DE EDUCACAO INFANTIL CORUJINHA I
                    ";579
665;"CENTRO DE EDUCACAO INFANTIL CORUJINHA II
                    ";580
666;"CENTRO DE EDUCACAO INFANTIL CORUJINHA III
                    ";581
667;"CENTRO DE EDUCACAO INFANTIL CORUJINHA IV
                    ";582
668;"CENTRO DE EDUCACAO INFANTIL CRESCER E APRENDER
                    ";583
669;"CENTRO DE EDUCACAO INFANTIL ESPACO DA CRIANCA IV
                    ";584
670;"CENTRO DE EDUCACAO INFANTIL IRENE DOS SANTOS
                    ";585
671;"CENTRO DE EDUCACAO INFANTIL ISABEL RIBEIRO
                    ";586
672;"CENTRO DE EDUCACAO INFANTIL LEON ALEXANDER
                    ";587
673;"CENTRO DE EDUCACAO INFANTIL MANOEL DE BARROS
                    ";588
674;"CENTRO DE EDUCACAO INFANTIL NOITE ENCANTADA I
                    ";564
675;"CENTRO DE EDUCACAO INFANTIL NOITE ENCANTADA II
                    ";589
676;"CENTRO DE EDUCACAO INFANTIL NOITE ENCANTADA III
                    ";590
677;"CENTRO DE EDUCACAO INFANTIL NOITE ENCANTADA IV
                    ";591
678;"CENTRO DE EDUCACAO INFANTIL NOITE ENCANTADA V
                    ";592
679;"CENTRO DE EDUCACAO INFANTIL NOITE ENCANTADA VI
                    ";593
680;"CENTRO DE EDUCACAO INFANTIL NOITE ENCANTADA VII
                    ";594
681;"CENTRO DE EDUCACAO INFANTIL NOSSO SONHO
                    ";595
682;"CENTRO DE EDUCACAO INFANTIL PAIS E FILHOS
                    ";596
683;"CENTRO DE EDUCACAO INFANTIL PEQUENOS DO BUTANTA
                    ";597
684;"CENTRO DE EDUCACAO INFANTIL PEQUENOS DO BUTANTA II
                    ";598
685;"CENTRO DE EDUCACAO INFANTIL PRIMEIRO LAPIS II
                    ";582
686;"CENTRO DE EDUCACAO INFANTIL PRIMEIROS CAMINHOS
                    ";543
687;"CENTRO DE EDUCACAO INFANTIL REFERENCIA
                    ";599
688;"CENTRO DE EDUCACAO INFANTIL RITA DE CASSIA
                    ";600
689;"CENTRO DE EDUCACAO INFANTIL SANTA TEREZINHA
                    ";601
690;"CENTRO DE EDUCACAO INFANTIL SAO BENEDITO
                    ";602
691;"CENTRO DE EDUCACAO INFANTIL SEMEANDO O FUTURO
                    ";603
692;"CENTRO DE EDUCACAO INFANTIL VILA DOS BAIXINHOS
                    ";604
693;"CENTRO DE EDUCACAO INFANTIL VOVO ANA
                    ";605
694;"CENTRO DE EDUCACAO INFANTIL VOVO JOSE
                    ";606
695;"CENTRO DE ENSINO GRAU TECNICO  LAPA
                    ";607
696;"CENTRO DE ENSINO GRAU TECNICOUNIDADE II
                    ";608
697;"CENTRO DE RECREACAO INFANTIL HORAS FELIZES
                    ";609
698;"CENTRO EDUCACIONAL PROHOPE
                    ";610
699;"CENTRO ESTUDOS URSINHO BRANCO
                    ";611
700;"CENTRO INTERESCOLAR OBJETIVO  UNIDADE LUIS GOES
                    ";612
701;"CENTRO INTERESCOLAR OBJETIVO UNIDADE TEODORO
                    ";613
702;"CENTRO SODRE DE EDUCACAO INFANTIL
                    ";614
703;"CESAR ARRUDA CASTANHO EMEF
                    ";594
704;"CESAR MARTINEZ
                    ";615
705;"CETAO CENTRO DE ESTUDOS TREINAMENTO APERF EM ODONTOLOGIA
                    ";615
706;"CHACARA A PIMENTINHA E COLEGIO MEIRELLES LEME EIFM
                    ";616
707;"CHIQUINHA RODRIGUES DONA EMEF
                    ";617
708;"CIDADE DE GENEBRA CENTRO DE EDUCACAO INFANTIL
                    ";509
709;"CIDADE JARDIM ESCOLA
                    ";618
710;"CLARITAS EDUCACAO INFANTIL E FUNDAMENTAL
                    ";619
711;"CLORINDA DANTI PROFESSORA
                    ";620
712;"CLUBE ESCOLA IPE MIRIM
                    ";621
713;"CLYCIE MENDES CARNEIRO EMEI
                    ";622
714;"COHAB EDUCANDARIO CRECHE
                    ";532
715;"COHAB RAPOSO TAVARES CRECHE MUNICIPAL
                    ";509
716;"COLEGIO ABILITA UNIDADE II
                    ";623
717;"COLEGIO ALFREDO VOLPI
                    ";624
718;"COLEGIO ANGLO LEONARDO DA VINCI
                    ";625
719;"COLEGIO ASSUNCAO
                    ";626
720;"COLEGIO BILINGUE MATER DEI ? UNIDADE JARDIM PAULISTA
                    ";627
721;"COLEGIO CATAMARA REFERENCIA
                    ";628
722;"COLEGIO CATAMARA VITA
                    ";629
723;"COLEGIO ETAPA  VILA MASCOTE
                    ";630
724;"COLEGIO GIUSTO ZONZINI
                    ";438
725;"COLEGIO HEITOR GARCIA
                    ";631
726;"COLEGIO HORIZONTES
                    ";632
727;"COLEGIO INTERACAO
                    ";633
728;"COLEGIO INTERNACIONAL RADIAL
                    ";634
729;"COLEGIO ITATIAIA UNIDADE MOEMA
                    ";635
730;"COLEGIO JAGUARE
                    ";636
731;"COLEGIO LUA ENSINO FUNDAMENTAL
                    ";637
732;"COLEGIO MADRE ALIX
                    ";638
733;"COLEGIO MIRASSOL UNIDADE I
                    ";639
734;"COLEGIO MIRASSOL UNIDADE II
                    ";639
735;"COLEGIO NOSSA SENHORA DO MORUMBI
                    ";640
736;"COLEGIO OBJETIVO JAGUARE
                    ";641
737;"COLEGIO PORTAL DO FUTURO
                    ";642
738;"COLEGIO SANTO IVO
                    ";643
739;"COLEGIO SOUZA E ALMEIDA
                    ";644
740;"COLEGIO THABATA OLIVEIRA
                    ";537
741;"COLEGIO UNIDADE VILA MARIANA
                    ";612
742;"COLEGIO VERBO
                    ";645
743;"COLEGIO VISCONDE DE PORTO SEGURO  CAMPUS MORUMBI
                    ";646
744;"COLEGIO VISCONDE DE PORTO SEGURO ? EDUCACAO DE JOVENS E ADULTOS
                    ";646
745;"COMECINHO DE VIDA E CENTRO ED BRANDAO EEIEF
                    ";647
